Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Strains]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File	Position
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos227.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos227
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos228.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos228
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos229.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos229
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos230.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos230
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos231.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos231
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos232.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos232
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos233.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos233
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos234.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos234
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos235.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos235
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos236.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos236
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos237.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos237
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos238.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos238
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos239.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos239
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos240.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos240
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos241.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos241
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos242.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos242
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos243.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos243
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos244.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos244
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-1_EXP-19-BQ3550					subpool-1_run-1_EXP-19-BQ3550_phenotyping	Pos245.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos245
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos101.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos101
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos102.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos102
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos103.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos103
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos104.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos104
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos105.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos105
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos106.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos106
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos107.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos107
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos108.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos108
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos109.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos109
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos110.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos110
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos111.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos111
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos112.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos112
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos113.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos113
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos114.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos114
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos115.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos115
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos116.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos116
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos117.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos117
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos118.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos118
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos119.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos119
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos120.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos120
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos121.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos121
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos122.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos122
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos123.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos123
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos124.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos124
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos125.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos125
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos126.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos126
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos127.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos127
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos128.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos128
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos129.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos129
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos130.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos130
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos131.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos131
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos132.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos132
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos133.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos133
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos134.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos134
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos135.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos135
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos136.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos136
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos137.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos137
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos138.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos138
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos139.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos139
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos140.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos140
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos141.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos141
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos142.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos142
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos143.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos143
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos144.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos144
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos145.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos145
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos201.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos201
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos202.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos202
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos203.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos203
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos204.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos204
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos205.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos205
EL687_and_EL702	Escherichia coli			EL687_and_EL702						subpool-1_run-2_EXP-18-BQ3523					subpool-1_run-2_EXP-18-BQ3523_phenotyping	Pos206.ome.tiff		Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.	raw	phase:Phase contrast, fluor: SeqA-YFP			Pos206
