Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Strains],Term Source 2 REF,Term Source 2 Accession,Protocol REF,Assay Name,Experimental Condition [ # fill in],Comment [Gene Identifier],Comment [Gene Symbol],Comment [Gene Annotation Comments],Image File,Comment [Image File Path],Comment [Image File Comments],Comment [Image File Type],Channels,Processed Data File,Position
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos143],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos143.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos143
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos144],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos144.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos144
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos145],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos145.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos145
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos201],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos201.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos201
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos202],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos202.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos202
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos203],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos203.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos203
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos204],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos204.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos204
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos205],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos205.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos205
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos206],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos206.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos206
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos207],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos207.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos207
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos208],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos208.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos208
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos209],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos209.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos209
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos210],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos210.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos210
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos211],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos211.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos211
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos212],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos212.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos212
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos213],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos213.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos213
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos214],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos214.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos214
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos215],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos215.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos215
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos216],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos216.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos216
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos217],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos217.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos217
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos218],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos218.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos218
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos219],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos219.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos219
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos220],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos220.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos220
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos221],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos221.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos221
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos222],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos222.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos222
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos223],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos223.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos223
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos224],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos224.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos224
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos225],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos225.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos225
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos226],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos226.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos226
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos227],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos227.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos227
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos228],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos228.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos228
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos229],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos229.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos229
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos230],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos230.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos230
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos231],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos231.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos231
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos232],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos232.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos232
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos233],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos233.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos233
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos234],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos234.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos234
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos235],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos235.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos235
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos236],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos236.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos236
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos237],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos237.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos237
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos238],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos238.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos238
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos239],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos239.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos239
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos240],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos240.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos240
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos241],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos241.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos241
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos242],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos242.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos242
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos243],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos243.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos243
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos244],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos244.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos244
subpool-3_run-2_EXP-18-BQ3537,subpool-3_run-2_EXP-18-BQ3537 [Pos245],EL746_and_EL702,Escherichia coli,,,EL746_and_EL702,,,,subpool-3_run-2_EXP-18-BQ3537,,,,,Pos245.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos245
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos101],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos101.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos101
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos102],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos102.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos102
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos103],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos103.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos103
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos104],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos104.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos104
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos105],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos105.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos105
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos106],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos106.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos106
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos107],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos107.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos107
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos108],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos108.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos108
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos109],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos109.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos109
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos110],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos110.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos110
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos111],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos111.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos111
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos112],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos112.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos112
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos113],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos113.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos113
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos114],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos114.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos114
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos115],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos115.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos115
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos116],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos116.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos116
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos117],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos117.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos117
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos118],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos118.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos118
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos119],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos119.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos119
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos120],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos120.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos120
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos121],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos121.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos121
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos122],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos122.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos122
subpool-4_run-1_EXP-18-BQ3519,subpool-4_run-1_EXP-18-BQ3519 [Pos123],EL748_and_EL702,Escherichia coli,,,EL748_and_EL702,,,,subpool-4_run-1_EXP-18-BQ3519,,,,,Pos123.ome.tiff,,Note: A blank fluorescence image implies that no fluorescence image was aquired on this position at this timepoint.,raw,"phase:Phase contrast, fluor: SeqA-YFP",,Pos123
